Date,Rank,Symbol,DailyRet%,Gap%,DayRange%,Close,Volume
2026-05-12,26,GLAXO,0.42,0.02,3.54,2446.0,84033
2026-05-12,27,STAR,0.42,-0.28,8.05,1160.0,923375
2026-05-12,28,LUPIN,0.36,0.58,2.53,2251.0,1407198
2026-05-12,29,ABB,0.33,0.19,3.65,6369.0,970892
2026-05-12,30,DABUR,0.33,0.33,1.42,472.75,2116622
2026-05-12,31,COLPAL,0.23,-0.0,1.83,2145.0,295063
2026-05-12,32,SIEMENS,0.18,0.44,2.48,3595.8,382864
2026-05-12,33,TEAMLEASE,0.18,4.57,8.44,1365.0,139097
2026-05-12,34,NTPC,0.18,0.0,2.19,392.9,10232371
2026-05-12,35,COROMANDEL,0.16,0.64,3.76,1871.0,492607
2026-05-12,36,SBIN,0.12,0.21,1.95,976.1,25684710
2026-05-12,37,INDOCO,0.1,-0.8,3.32,218.2,81257
2026-05-12,38,CANBK,0.08,-1.91,3.78,130.25,29285644
2026-05-12,39,NATIONALUM,0.08,0.51,2.77,393.3,6712335
2026-05-12,40,WELCORP,0.05,0.14,2.54,1329.7,634159
2026-05-13,1,SAIL,14.83,0.55,14.85,201.35,69828097
2026-05-13,2,DIXON,9.97,1.33,10.61,11129.0,2675083
2026-05-13,3,MANAPPURAM,6.31,3.09,4.96,310.95,6741410
2026-05-13,4,VEDL,5.88,1.96,5.46,323.95,69828097
2026-05-13,5,IFCI,5.6,0.13,7.95,64.86,68193392
2026-05-13,6,HINDPETRO,5.48,0.47,5.79,390.95,16464836
2026-05-13,7,NLCINDIA,5.28,-0.84,6.66,327.0,5309416
2026-05-13,8,MUTHOOTFIN,5.26,2.18,4.46,3525.0,1375824
2026-05-13,9,NMDC,5.2,-0.21,6.21,91.19,41888916
2026-05-13,10,HINDCOPPER,4.87,2.2,4.05,595.15,18131800
2026-05-13,11,BERGEPAINT,4.87,3.27,6.82,512.8,9284755
2026-05-13,12,KIOCL,4.85,-0.39,6.16,400.0,408763
2026-05-13,13,NIACL,4.66,0.0,10.65,166.81,4238632
2026-05-13,14,ASIANPAINT,4.27,1.83,3.52,2615.0,3504892
2026-05-13,15,ADANIENT,4.24,0.0,5.37,2503.0,2033012
2026-05-13,16,NATIONALUM,4.03,1.2,3.62,409.15,11423255
2026-05-13,17,DEVYANI,3.99,0.04,5.52,118.55,3152083
2026-05-13,18,GRAPHITE,3.9,-0.8,5.37,752.0,2413653
2026-05-13,19,TATASTEEL,3.87,0.73,3.7,219.9,46164576
2026-05-13,20,HEG,3.85,-0.02,4.91,604.8,1839602
2026-05-13,21,DCBBANK,3.82,0.4,6.03,182.0,2104404
2026-05-13,22,ADANIGREEN,3.78,-0.98,7.4,1364.7,5371924
2026-05-13,23,HINDZINC,3.72,2.6,2.62,667.2,12800751
2026-05-13,24,SHARDACROP,3.71,1.26,18.64,1196.0,3715652
2026-05-13,25,IIFL,3.71,6.07,7.73,462.5,35116516
2026-05-13,26,AAVAS,3.6,-0.57,6.52,1437.0,43321
2026-05-13,27,INDOCO,3.57,0.69,5.45,226.0,93792
2026-05-13,28,GNFC,3.56,-0.53,5.24,491.4,424139
2026-05-13,29,VGUARD,3.51,1.19,4.62,329.15,684835
2026-05-13,30,HINDALCO,3.5,0.53,3.4,1079.0,5298491
2026-05-13,31,BPCL,3.47,0.05,3.62,298.4,12378704
2026-05-13,32,BALMLAWRIE,3.33,-1.31,4.67,196.85,261766
2026-05-13,33,LICHSGFIN,3.33,-0.32,3.88,586.5,3205840
2026-05-13,34,BHEL,3.24,0.05,3.89,405.0,21866772
2026-05-13,35,GODFRYPHLP,3.12,-0.48,5.51,2425.4,1055830
2026-05-13,36,BIOCON,3.07,-0.17,4.31,416.15,11423386
2026-05-13,37,OIL,3.06,0.7,4.17,505.0,10231306
2026-05-13,38,THOMASCOOK,3.04,-3.47,11.82,95.0,4094340
2026-05-13,39,SUZLON,3.0,-0.75,4.7,53.25,69828097
2026-05-13,40,IOC,2.93,-0.04,3.45,142.1,15816719
2026-05-14,1,NLCINDIA,14.16,6.42,12.17,373.3,69828097
2026-05-14,2,CAPLIPOINT,10.54,0.98,14.04,2024.0,2270616
2026-05-14,3,ADANIENT,8.63,1.08,7.59,2719.0,9516299
2026-05-14,4,GMRINFRA,8.53,0.71,10.65,113.68,9298429
2026-05-14,5,CARERATING,8.34,6.59,6.09,1728.0,560118
2026-05-14,6,CIPLA,7.91,2.44,6.0,1435.0,9130377
2026-05-14,7,GODREJIND,7.9,1.42,13.27,1154.9,6635477
2026-05-14,8,TATACOMM,6.31,0.25,6.13,1669.0,1323544
2026-05-14,9,IPCALAB,5.98,0.6,5.58,1590.8,543151
2026-05-14,10,ENGINERSIN,5.91,0.19,6.51,255.4,9944056
2026-05-14,11,SOLARINDS,5.84,0.91,5.4,16670.0,303374
2026-05-14,12,GNFC,5.77,1.55,4.62,519.75,2293744
2026-05-14,13,BHARTIARTL,5.72,2.18,5.16,1883.0,21061620
2026-05-14,14,ZYDUSLIFE,5.71,2.98,3.82,993.65,4556158
2026-05-14,15,KEI,5.45,0.72,6.3,5175.0,387356
2026-05-14,16,ADANIPOWER,5.21,1.03,4.59,225.37,41747520
2026-05-14,17,BERGEPAINT,5.09,0.42,5.53,538.9,4282411
2026-05-14,18,MCX,5.0,0.6,4.81,3360.1,3829735
2026-05-14,19,AJANTPHARM,4.96,0.48,4.95,3280.0,327903
2026-05-14,20,VEDL,4.8,1.56,4.8,339.5,69828097
2026-05-14,21,SIEMENS,4.2,0.93,6.86,3690.0,787987
2026-05-14,22,ADANIGREEN,3.95,1.05,3.47,1418.6,4858884
2026-05-14,23,RBLBANK,3.95,1.03,4.87,338.35,4993254
2026-05-14,24,BSE,3.93,0.78,3.8,4045.0,6120641
2026-05-14,25,NYKAA,3.91,0.66,3.59,273.55,4693079
2026-05-14,26,BAJAJHLDNG,3.86,0.99,5.34,10360.0,57678
2026-05-14,27,ENDURANCE,3.83,0.12,4.97,2629.0,205505
2026-05-14,28,POLYCAB,3.81,0.54,3.52,9239.0,359488
2026-05-14,29,VINATIORGA,3.78,-0.08,5.93,1345.0,139442
2026-05-14,30,KARURVYSYA,3.77,0.25,5.01,290.05,3171375
2026-05-14,31,ABSLAMC,3.73,1.24,4.39,1068.4,379190
2026-05-14,32,BALKRISIND,3.68,0.24,3.65,2192.8,123892
2026-05-14,33,SHILPAMED,3.63,0.29,4.87,452.95,472232
2026-05-14,34,SIS,3.62,1.45,4.55,386.0,50021
2026-05-14,35,VBL,3.52,0.37,3.56,506.85,4334429
2026-05-14,36,TIMETECHNO,3.41,0.27,3.7,179.45,3409837
2026-05-14,37,REDINGTON,3.28,0.93,5.08,217.45,8053207
2026-05-14,38,BBTC,3.15,2.78,4.88,1538.0,168526
2026-05-14,39,NATCOPHARM,3.15,0.74,4.66,1206.8,532986
2026-05-14,40,BAJAJELEC,3.11,0.54,6.48,390.8,204793
2026-05-15,1,SFL,11.76,19.85,11.56,608.0,4870222
2026-05-15,2,KIRLOSENG,9.29,1.77,14.98,1743.0,1971420
2026-05-15,3,DCAL,8.58,-0.77,15.36,194.35,2958314
2026-05-15,4,CHAMBLFERT,5.67,1.96,6.76,452.25,9462129
2026-05-15,5,SHILPAMED,5.43,-0.14,9.26,477.55,2449228
2026-05-15,6,TATAMOTORS,5.37,4.14,4.42,356.15,51375036
2026-05-15,7,LATENTVIEW,5.14,0.14,8.69,305.0,6158026
2026-05-15,8,BAJAJCON,4.34,0.18,8.11,539.95,1108247
2026-05-15,9,CARERATING,4.32,0.85,5.65,1802.7,202446
2026-05-15,10,TRITURBINE,4.31,0.07,6.7,605.0,2983303
2026-05-15,11,PFIZER,4.23,0.73,8.66,4852.1,96036
2026-05-15,12,SOLARINDS,4.02,0.42,6.87,17340.0,561800
2026-05-15,13,GESHIP,4.0,3.96,9.32,1550.7,9722665
2026-05-15,14,VIPIND,3.94,0.17,5.33,303.3,610696
2026-05-15,15,GRINDWELL,3.66,-0.23,4.45,1863.8,126234
2026-05-15,16,UNITDSPR,3.54,1.5,4.41,1315.0,3824830
2026-05-15,17,KARURVYSYA,3.43,0.16,4.12,300.0,2928474
2026-05-15,18,HIMATSEIDE,3.4,0.03,6.7,78.57,2326176
2026-05-15,19,KPRMILL,3.39,0.08,5.11,922.2,202056
2026-05-15,20,MINDACORP,3.27,0.12,4.15,524.0,426688
2026-05-15,21,DRREDDY,3.23,0.18,3.17,1343.2,3977549
2026-05-15,22,MOTHERSUMI,3.02,0.24,4.78,130.01,21289180
2026-05-15,23,MOTHERSON,3.02,0.24,4.78,130.01,21289180
2026-05-15,24,BIOCON,2.95,-0.01,4.14,430.4,8169210
2026-05-15,25,GUJGASLTD,2.86,0.71,2.7,371.85,364324
2026-05-15,26,SUVEN,2.75,0.26,7.13,211.68,540242
2026-05-15,27,MHRIL,2.43,1.86,3.78,235.0,226996
2026-05-15,28,SYMPHONY,2.4,0.65,4.55,788.5,161318
2026-05-15,29,SUNTV,2.39,0.42,3.77,536.6,538703
2026-05-15,30,TATAELXSI,2.36,-0.05,3.18,4127.0,278515
2026-05-15,31,KOLTEPATIL,2.22,-0.49,7.52,378.0,35634
2026-05-15,32,AMBER,2.12,-0.65,4.54,8519.5,377873
2026-05-15,33,GODREJAGRO,2.06,0.15,2.64,575.0,991057
2026-05-15,34,INFY,2.0,0.72,2.89,1116.0,17446268
2026-05-15,35,MGL,1.97,0.04,6.32,1088.0,262189
2026-05-15,36,PATANJALI,1.97,0.66,4.69,458.9,7177374
2026-05-15,37,REDINGTON,1.95,1.17,3.1,221.7,5029499
2026-05-15,38,ATUL,1.95,0.17,2.35,7100.0,23706
2026-05-15,39,RAINBOW,1.94,0.33,2.74,1337.5,181194
2026-05-15,40,IPCALAB,1.84,0.12,4.39,1620.0,1113743
2026-05-18,1,ADANIENSOL,30.86,23.59,8.49,1330.2,3458109
2026-05-18,2,SUVEN,19.7,0.13,20.63,253.38,17285648
2026-05-18,3,RAYMOND,10.92,-1.33,14.27,508.0,6223817
2026-05-18,4,GESHIP,8.47,-1.08,12.65,1682.0,18199966
2026-05-18,5,PERSISTENT,5.65,-0.35,6.66,4960.0,572210
2026-05-18,6,COFORGE,5.4,0.24,6.04,1348.1,4381175
2026-05-18,7,VINATIORGA,5.19,0.08,10.29,1380.0,144522
