Date,Rank,Symbol,DailyRet%,Gap%,DayRange%,Close,Volume
2026-05-06,1,DELTACORP,12.05,3.34,18.51,78.92,32327597
2026-05-06,2,FSL,11.33,1.59,13.19,243.41,24452747
2026-05-06,3,HFCL,9.85,0.1,11.61,141.46,167554753
2026-05-06,4,COFORGE,9.55,7.91,4.18,1280.4,26656460
2026-05-06,5,ECLERX,9.16,0.84,9.39,1581.5,722545
2026-05-06,6,AJANTPHARM,6.86,2.09,6.56,3096.3,758180
2026-05-06,7,HINDPETRO,6.77,1.36,6.69,399.2,12641387
2026-05-06,8,INDIGO,6.65,1.93,5.9,4520.2,2657960
2026-05-06,9,INDOCO,6.23,1.46,6.46,228.68,138667
2026-05-06,10,CAPLIPOINT,5.73,0.66,5.56,1841.3,253677
2026-05-06,11,KNRCON,5.6,0.88,6.09,132.37,4241060
2026-05-06,12,GULFOILLUB,5.51,0.12,5.76,1011.7,90798
2026-05-06,13,BPCL,5.21,2.08,4.94,314.05,16983058
2026-05-06,14,BASF,5.03,1.83,5.39,3802.8,49901
2026-05-06,15,BALMLAWRIE,5.01,3.25,3.58,196.28,724214
2026-05-06,16,GRINDWELL,4.8,0.31,4.87,1647.6,49335
2026-05-06,17,ASHOKLEY,4.71,2.03,5.37,167.8,22189983
2026-05-06,18,EDELWEISS,4.66,1.46,5.19,120.08,6710176
2026-05-06,19,DCMSHRIRAM,4.55,1.27,7.12,1301.8,254727
2026-05-06,20,IFCI,4.52,2.43,6.95,61.09,46841098
2026-05-06,21,IOC,4.27,0.96,3.89,148.21,16440452
2026-05-06,22,LUPIN,4.25,0.81,4.63,2442.9,2886186
2026-05-06,23,JINDALSAW,3.97,0.57,3.82,242.24,3184921
2026-05-06,24,INDUSINDBK,3.96,1.07,3.49,946.75,2901974
2026-05-06,25,AUROPHARMA,3.91,0.2,4.45,1484.0,2420846
2026-05-06,26,GODREJIND,3.86,1.08,4.06,1022.4,171554
2026-05-06,27,HINDZINC,3.82,1.43,3.6,634.6,10151710
2026-05-06,28,KANSAINER,3.76,0.47,5.04,201.43,863978
2026-05-06,29,ASIANPAINT,3.66,1.23,3.65,2519.0,1395987
2026-05-06,30,CYIENT,3.55,0.13,3.94,900.75,567949
2026-05-06,31,ABFRL,3.47,0.73,4.74,66.21,10580344
2026-05-06,32,HINDCOPPER,3.47,2.25,2.41,550.5,4675606
2026-05-06,33,ESCORTS,3.42,0.8,3.79,3317.1,118378
2026-05-06,34,GRANULES,3.4,0.38,6.34,736.0,5053779
2026-05-06,35,BSE,3.38,1.44,3.14,3852.1,3772261
2026-05-06,36,GESHIP,3.37,0.81,4.76,1575.1,614465
2026-05-06,37,BIOCON,3.35,1.24,3.65,380.6,6230919
2026-05-06,38,HSCL,3.33,-0.86,8.82,635.15,15500586
2026-05-06,39,CANFINHOME,3.3,1.09,3.76,903.3,183047
2026-05-06,40,CHOLAFIN,3.29,1.44,2.72,1711.9,2751781
2026-05-07,1,GODREJIND,20.0,0.69,19.5,1226.85,2495313
2026-05-07,2,INDOCO,9.61,1.73,19.24,250.65,1430811
2026-05-07,3,ENDURANCE,7.73,0.88,10.02,2536.2,568302
2026-05-07,4,AVANTIFEED,7.56,0.61,8.57,1450.3,1405889
2026-05-07,5,BAJAJCON,6.37,0.58,9.79,521.35,3607511
2026-05-07,6,BHARATFORG,6.36,0.73,9.1,1992.9,7055670
2026-05-07,7,BOMDYEING,5.95,0.39,9.2,135.83,5730574
2026-05-07,8,BEML,5.39,0.37,7.01,2000.2,1080612
2026-05-07,9,BHEL,5.31,-0.12,6.45,406.45,37208886
2026-05-07,10,KANSAINER,5.02,6.74,7.56,211.55,8712846
2026-05-07,11,JAMNAAUTO,5.02,0.28,5.85,131.11,5626023
2026-05-07,12,LUXIND,5.0,0.55,4.52,1508.9,108464
2026-05-07,13,IFCI,4.57,0.92,5.16,63.88,43768649
2026-05-07,14,FINCABLES,4.06,0.25,5.15,1087.9,1081088
2026-05-07,15,CGPOWER,3.64,1.52,5.1,859.1,13476263
2026-05-07,16,EXIDEIND,3.63,0.09,6.71,364.45,11093645
2026-05-07,17,COCHINSHIP,3.51,0.39,4.44,1814.7,3414471
2026-05-07,18,BOSCHLTD,3.41,0.64,4.73,37895.0,54499
2026-05-07,19,DEEPAKFERT,3.41,0.29,5.18,1338.4,560576
2026-05-07,20,HFCL,3.38,1.76,5.27,146.24,130722218
2026-05-07,21,HAL,3.35,0.45,3.63,4782.1,1889223
2026-05-07,22,HEROMOTOCO,3.35,1.26,5.2,5343.0,1775531
2026-05-07,23,HINDCOPPER,3.29,1.18,5.09,568.6,13960096
2026-05-07,24,HDFCLIFE,3.14,0.77,3.37,625.4,22416339
2026-05-07,25,IEX,3.09,0.15,3.57,133.81,8110310
2026-05-07,26,APLAPOLLO,3.08,0.94,2.99,1973.7,1360049
2026-05-07,27,BSE,2.89,0.91,3.12,3963.6,4714160
2026-05-07,28,GUJGASLTD,2.87,0.62,3.16,408.95,1215010
2026-05-07,29,BAJAJ-AUTO,2.77,2.55,4.03,10605.0,1498254
2026-05-07,30,INDIACEM,2.58,0.26,3.97,411.3,689804
2026-05-07,31,ELGIEQUIP,2.53,0.03,3.51,562.35,418449
2026-05-07,32,HUDCO,2.52,0.36,4.09,228.01,7799198
2026-05-07,33,CCL,2.5,0.31,3.16,1207.8,339545
2026-05-07,34,GLAXO,2.39,0.01,2.74,2481.3,129747
2026-05-07,35,DBCORP,2.39,0.03,3.21,231.04,75382
2026-05-07,36,AIAENG,2.39,0.59,2.78,4005.5,17340
2026-05-07,37,ABFRL,2.39,0.42,4.27,67.79,11628538
2026-05-07,38,CROMPTON,2.36,0.19,3.41,290.75,6870435
2026-05-07,39,ICICIPRULI,2.33,0.53,3.35,562.9,2640252
2026-05-07,40,ICICIGI,2.23,0.39,2.89,1850.2,1106982
2026-05-08,1,FSL,16.62,0.0,19.92,274.26,85477453
2026-05-08,2,COFORGE,6.44,-0.48,7.7,1368.1,9375709
2026-05-08,3,CERA,5.97,0.59,8.16,5782.0,163846
2026-05-08,4,BERGEPAINT,5.63,0.36,6.94,515.75,2002819
2026-05-08,5,LALPATHLAB,5.38,-0.48,6.91,1649.8,885886
2026-05-08,6,FINCABLES,4.91,0.84,7.27,1141.3,1953206
2026-05-08,7,BAJAJCON,4.78,-0.07,7.14,546.25,2090399
2026-05-08,8,ECLERX,4.71,-0.23,6.48,1668.7,661747
2026-05-08,9,BASF,4.47,0.64,7.13,4029.8,105032
2026-05-08,10,EDELWEISS,4.32,-0.8,6.78,125.14,9124446
2026-05-08,11,KANSAINER,4.16,0.69,5.63,220.35,1553578
2026-05-08,12,DABUR,3.77,3.19,4.55,487.7,11860370
2026-05-08,13,HSCL,3.7,0.5,5.82,637.65,12389012
2026-05-08,14,GODFRYPHLP,3.61,-0.27,6.68,2424.8,1761466
2026-05-08,15,LUXIND,3.59,5.0,3.0,1563.1,222085
2026-05-08,16,APOLLOHOSP,3.32,0.0,3.86,8097.0,922866
2026-05-08,17,KALYANKJIL,3.26,0.67,5.27,424.55,20957288
2026-05-08,18,GRAPHITE,3.18,-0.09,5.37,751.75,3574767
2026-05-08,19,ASIANPAINT,2.74,0.37,3.64,2599.9,2327900
2026-05-08,20,GILLETTE,2.72,0.84,3.18,8148.0,59383
2026-05-08,21,CARBORUNIV,2.42,0.0,3.64,1027.7,441675
2026-05-08,22,GESHIP,2.31,0.32,5.21,1588.3,1104209
2026-05-08,23,GREAVESCOT,1.99,-0.01,4.25,171.36,1441876
2026-05-08,24,AUBANK,1.74,0.0,2.52,1050.4,2406953
2026-05-08,25,HUDCO,1.74,-0.53,4.45,231.98,8461676
2026-05-08,26,AAVAS,1.69,0.02,3.17,1443.6,82898
2026-05-08,27,CGPOWER,1.68,0.15,2.77,873.55,3998673
2026-05-08,28,ADANIPORTS,1.59,0.44,3.71,1760.4,4984856
2026-05-08,29,GRINDWELL,1.53,-0.24,4.85,1684.8,81885
2026-05-08,30,CONCOR,1.53,-0.01,2.42,534.75,1130482
2026-05-08,31,CHOLAHLDNG,1.46,0.51,3.01,1780.7,349136
2026-05-08,32,INFY,1.42,-0.15,2.12,1179.2,7582770
2026-05-08,33,COLPAL,1.4,-0.27,2.24,2197.4,273342
2026-05-08,34,ENRIN,1.39,0.4,3.46,3183.2,513010
2026-05-08,35,APLLTD,1.35,-0.46,3.61,787.05,407954
2026-05-08,36,GRANULES,1.27,-0.74,3.15,752.95,989643
2026-05-08,37,HCLTECH,1.27,-0.3,2.2,1198.4,2813749
2026-05-08,38,IDFCFIRSTB,1.25,0.0,2.19,71.27,21083557
2026-05-08,39,FDC,1.24,0.25,3.74,380.2,130703
2026-05-08,40,DEEPAKNTR,1.16,0.0,2.48,1875.9,254014
2026-05-11,1,ADVENZYMES,9.28,5.81,12.36,390.4,7986938
2026-05-11,2,BIRLACORPN,6.8,5.03,10.8,1062.65,1401357
2026-05-11,3,GRINDWELL,6.75,3.63,8.94,1798.5,1060154
2026-05-11,4,CERA,6.4,-2.68,9.43,6152.0,96924
2026-05-11,5,HFCL,5.18,-1.31,10.02,148.46,112674256
2026-05-11,6,HERITGFOOD,4.33,0.11,6.03,378.3,1275152
2026-05-11,7,ENDURANCE,3.95,0.24,7.39,2628.9,432776
2026-05-11,8,GREAVESCOT,3.34,0.26,6.14,177.08,2939086
2026-05-11,9,BANKINDIA,2.93,2.31,3.43,143.86,31970908
2026-05-11,10,HYUNDAI,2.92,0.02,5.05,1906.9,4007728
2026-05-11,11,JBCHEPHARM,2.76,-0.76,5.27,2209.2,584031
2026-05-11,12,BIOCON,2.64,0.01,6.44,390.45,12928412
2026-05-11,13,ADANIGREEN,2.35,-0.94,5.43,1387.7,4188831
2026-05-11,14,FORTIS,2.29,-0.5,3.51,974.15,2566633
2026-05-11,15,DBL,1.8,-1.16,5.34,487.35,255505
2026-05-11,16,COALINDIA,1.76,-0.09,2.83,464.45,6258261
2026-05-11,17,CYIENT,1.66,0.0,5.15,919.75,603457
2026-05-11,18,ECLERX,1.16,-0.22,6.06,1688.0,413708
2026-05-11,19,CARBORUNIV,1.1,-0.75,4.1,1039.0,178869
2026-05-11,20,ASTRAZEN,1.02,0.0,2.82,8579.5,5307
2026-05-11,21,AJANTPHARM,0.96,0.33,3.38,3064.2,97244
2026-05-11,22,BLISSGVS,0.93,0.13,4.01,272.15,1396559
2026-05-11,23,IFBIND,0.93,-0.05,7.87,1199.6,81463
2026-05-11,24,HINDUNILVR,0.85,-0.46,2.53,2307.2,1903862
2026-05-11,25,BANKBARODA,0.8,0.76,2.79,266.0,26039714
2026-05-11,26,HINDCOPPER,0.65,-0.04,2.62,572.9,5956712
2026-05-11,27,ITDC,0.57,0.83,8.46,587.5,306474
2026-05-11,28,GRASIM,0.53,-0.49,2.67,2984.2,567800
2026-05-11,29,COFORGE,0.52,0.56,2.06,1375.2,5641233
2026-05-11,30,BALRAMCHIN,0.51,-0.39,3.63,525.4,620838
2026-05-11,31,KEI,0.4,-0.97,3.91,5120.0,442843
2026-05-11,32,ADANIPORTS,0.39,-0.19,2.98,1767.3,4111229
2026-05-11,33,GRANULES,0.35,-0.39,2.38,755.6,2049443
2026-05-11,34,AXISBANK,0.32,-0.76,2.47,1272.3,7341360
2026-05-11,35,APLLTD,0.27,-1.52,5.28,789.2,234230
2026-05-11,36,BSE,0.27,-0.42,2.55,3918.0,4662297
2026-05-11,37,ALKEM,0.25,-0.01,3.2,5599.5,53127
2026-05-11,38,DCMSHRIRAM,0.18,-0.17,5.77,1234.0,202365
2026-05-11,39,HDFCLIFE,0.16,-0.43,2.38,622.7,3739911
2026-05-11,40,LALPATHLAB,0.16,-0.72,4.16,1652.4,937712
2026-05-12,1,BIOCON,3.07,0.63,3.68,402.45,11231905
2026-05-12,2,HINDZINC,2.03,2.85,2.23,641.9,12959003
2026-05-12,3,GODREJCP,1.91,0.02,4.02,1030.2,2855474
2026-05-12,4,HINDALCO,1.75,0.36,2.89,1041.4,4323348
2026-05-12,5,BALRAMCHIN,1.67,-0.03,2.85,534.15,965462
2026-05-12,6,BAJAJCON,1.61,0.46,4.79,547.95,1746189
2026-05-12,7,AJANTPHARM,0.9,-0.43,3.18,3091.7,237935
2026-05-12,8,BLISSGVS,0.61,0.9,4.92,273.8,3529608
2026-05-12,9,GLAXO,0.52,0.0,3.54,2448.8,84111
2026-05-12,10,CANBK,0.45,-1.37,3.8,130.01,29525188
2026-05-12,11,COROMANDEL,0.35,0.74,3.76,1872.7,495147
2026-05-12,12,AUROPHARMA,0.11,0.0,1.71,1488.2,1343339
2026-05-12,13,DABUR,-0.04,-0.15,1.42,473.25,2195129
2026-05-12,14,KNRCON,-0.05,-0.47,4.92,130.54,3574385
2026-05-12,15,ICRA,-0.06,0.0,2.29,5326.0,8432
2026-05-12,16,BHARTIARTL,-0.17,-0.47,1.42,1756.8,11945399
2026-05-12,17,ESCORTS,-0.2,0.25,2.0,2960.7,153219
2026-05-12,18,GALAXYSURF,-0.27,-0.87,2.66,1871.3,15199
2026-05-12,19,COALINDIA,-0.3,0.12,1.58,463.05,6464174
2026-05-12,20,CCL,-0.42,0.0,4.18,1094.6,258630
2026-05-12,21,HFCL,-0.46,1.4,4.61,147.78,98852575
2026-05-12,22,LUPIN,-0.47,0.0,2.52,2245.4,1412650
2026-05-12,23,INDOCO,-0.51,-1.22,3.31,217.8,81718
2026-05-12,24,ATUL,-0.59,-0.32,1.97,6851.5,57814
2026-05-12,25,COLPAL,-0.65,0.04,1.83,2125.2,299031
2026-05-12,26,GRINDWELL,-0.66,-0.75,4.0,1786.7,243282
2026-05-12,27,APOLLOHOSP,-0.74,-0.4,1.03,8022.5,390002
2026-05-12,28,DRREDDY,-0.77,-0.08,1.86,1270.0,1946195
2026-05-12,29,CASTROLIND,-0.79,-0.14,1.14,181.3,1484763
2026-05-12,30,ACC,-0.8,-0.29,2.21,1347.0,336085
2026-05-12,31,JSWSTEEL,-0.82,-0.05,2.09,1252.3,1475577
2026-05-12,32,DEEPAKNTR,-0.82,-0.49,6.14,1848.3,333512
2026-05-12,33,CESC,-0.83,-0.55,2.19,180.5,2813100
2026-05-12,34,BIRLACORPN,-0.86,0.0,4.87,1053.55,247383
2026-05-12,35,GILLETTE,-0.87,-0.39,1.67,7882.5,43785
2026-05-12,36,ABB,-0.92,-0.43,3.62,6328.5,976463
2026-05-12,37,AXISBANK,-0.96,-0.15,1.34,1260.1,5727828
2026-05-12,38,CIPLA,-0.97,-0.02,1.53,1292.3,1398439
2026-05-12,39,CENTURYPLY,-1.0,-0.49,2.04,771.1,33651
2026-05-12,40,DIVISLAB,-1.04,-0.06,1.62,6644.0,156166
2026-05-13,1,IFCI,6.37,0.7,7.99,64.96,68370477
2026-05-13,2,KRBL,5.95,0.89,6.62,370.35,760106
2026-05-13,3,HINDCOPPER,5.51,2.8,4.08,595.3,18240644
2026-05-13,4,HINDPETRO,5.46,0.68,5.8,390.1,16477697
2026-05-13,5,GRAPHITE,4.49,0.14,5.43,749.2,2420627
2026-05-13,6,ADANIGREEN,4.49,-0.45,7.44,1366.7,5391989
2026-05-13,7,ASIANPAINT,4.47,1.94,3.53,2617.6,3515018
2026-05-13,8,KIOCL,4.44,0.11,6.19,396.45,410629
2026-05-13,9,GNFC,4.21,0.39,5.29,489.95,425977
2026-05-13,10,BERGEPAINT,4.02,3.46,6.83,507.7,9314433
2026-05-13,11,HINDZINC,3.93,2.82,2.63,667.1,12976174
2026-05-13,12,ADANIENT,3.86,-0.17,5.36,2498.0,2036291
2026-05-13,13,HEG,3.85,0.07,4.91,604.3,1842668
2026-05-13,14,HFCL,3.84,0.83,5.89,153.46,72932114
2026-05-13,15,BIOCON,3.76,0.15,4.32,417.6,11445147
2026-05-13,16,INDOCO,3.75,0.87,5.46,225.97,94500
2026-05-13,17,GODFRYPHLP,3.3,-0.03,5.53,2418.6,1057281
2026-05-13,18,BPCL,3.21,0.24,3.63,297.1,12403055
2026-05-13,19,BEML,3.12,0.54,3.73,1848.8,289257
2026-05-13,20,GMDCLTD,3.11,0.58,3.81,663.1,2461900
2026-05-13,21,BHEL,3.09,0.19,3.89,403.85,21915995
2026-05-13,22,HINDALCO,3.04,0.63,3.4,1073.1,5341453
2026-05-13,23,DEEPAKFERT,2.97,-0.42,6.98,1268.5,589586
